Name,HHMMSS,# MJD,Freq (MHz),Elev (deg),Flux (Jy),e_flux (Jy),
BLLAC,154258,59164.65655,8305,66.7846,2.5616,0.0359,
1ES1959+650,154743,59164.67583,8305,69.0902,0.2423,0.0155,
1730-130,162144,59164.68346,8305,19.3487,4.7769,0.0501,
1741-038,162500,59164.68572,8305,28.1307,4.8777,0.0475,
1611+343,162901,59164.68853,8305,38.7539,4.057,0.043,
1633+382,163212,59164.69074,8305,43.957,2.593,0.0376,
3C345,163516,59164.69287,8305,45.5437,4.8743,0.0359,
MRK501,163820,59164.69499,8305,46.8642,1.2762,0.0318,
1807+698,164220,59164.69782,8305,57.3422,2.1642,0.0354,
BLLAC,165021,59164.70334,8305,78.8049,2.4833,0.0634,
2223-052,192112,59164.81196,8305,37.9654,4.3784,0.0233,
2230+114,193016,59164.81439,8305,54.032,3.0123,0.0416,
3C454.3,193326,59164.81659,8305,59.6975,17.1722,0.0552,
3C380,193827,59164.82008,8305,37.326,4.0046,0.0415,
3C66A,194417,59164.82413,8305,63.7347,1.0775,0.0431,
3C84,194739,59164.82647,8305,53.8418,35.5473,0.1158,
2344+092,195552,59164.83604,8305,54.6136,1.4987,0.0232,
0235+164,200554,59164.83938,8305,49.5108,2.408,0.0522,
0235+164,200922,59164.85123,8305,52.044,2.386,0.018,
NRAO150,202741,59164.85427,8305,56.371,7.1002,0.0356,
0336-019,203205,59164.86118,8305,30.395,0.9448,0.0315,
0420-014,204051,59164.8634,8305,24.7369,3.8849,0.0539,
0440-003,204356,59164.86941,8305,23.852,1.5184,0.0275,
TXS0506+056,205241,59164.87839,8305,26.0655,2.2491,0.027,
MRK421,3653,59165.0312,8305,24.2191,0.4945,0.0295,
0528+134,12237,59165.06295,8305,58.9461,0.9823,0.0197,
0716+714,13443,59165.06759,8305,60.7389,1.0312,0.0406,
0736+017,14035,59165.07542,8305,41.7197,1.7135,0.0209,
0735+178,14936,59165.08459,8305,57.7059,0.6978,0.0157,
0827+243,20251,59165.08701,8305,55.8718,0.7213,0.0316,
0829+046,21505,59165.09646,8305,41.817,1.3688,0.0334,
3C207,21938,59165.09866,8305,48.4585,1.57,0.0379,
0836+710,22452,59165.10241,8305,59.5231,2.1482,0.0349,
OJ287,23011,59165.10599,8305,53.4214,6.2267,0.0528,
0954+658,23458,59165.11633,8305,57.6812,0.8665,0.0222,
MRK421,24859,59165.12294,8305,46.0708,0.5372,0.0658,
1219+285,30114,59165.14307,8305,32.2861,0.6159,0.018,
PKS1222+216,93633,59165.40208,8305,60.7182,2.0677,0.039,
3C273,94006,59165.40455,8305,43.3995,23.1618,0.0692,
3C279,94320,59165.40679,8305,37.6984,14.8678,0.0838,
1334-127,94636,59165.40906,8305,32.1715,4.6102,0.0763,
PKS1441+25,95413,59165.42988,8305,70.2586,0.1957,0.012,
1510-089,102044,59165.43277,8305,35.6454,2.3776,0.0364,
PG1553+113,103101,59165.44763,8305,54.3118,0.2791,0.0176,
1606+105,104513,59165.44976,8305,52.8459,1.197,0.0334,
PKS1222+216,105010,59165.4532,8305,49.7407,1.9769,0.0325,
3C273,105339,59165.45562,8305,34.7994,22.67,0.0714,
3C279,105653,59165.45787,8305,31.1041,14.5287,0.0534,
1334-127,110010,59165.45919,8305,28.4314,4.5428,0.0572,
,,,,,,,
3C380,180745,59174.75703,24100,44.844,2.4446,0.0955,
2230+114,181948,59174.7654,24100,56.2258,2.1927,0.0705,
3C454.3,182438,59174.76875,24100,61.325,13.6827,0.2132,
BLLAC,183052,59174.77403,24100,75.0421,3.7584,0.0909,
1ES1959+650,183753,59174.81026,24100,50.0113,0.2205,0.0208,
2230+114,195544,59174.83203,24100,46.2852,2.1294,0.0935,
3C454.3,200035,59174.8354,24100,52.2128,13.5013,0.2231,
BLLAC,200614,59174.84026,24100,58.1187,3.854,0.0743,
1ES1959+650,201259,59174.85681,24100,42.9942,0.2099,0.0315,
2344+092,211409,59174.88648,24100,43.84,1.3327,0.1332,
0420-014,213422,59174.90051,24100,37.4154,5.7401,0.1114,
0440-003,213911,59174.90386,24100,36.6721,1.0346,0.077,
TXS0506+056,214220,59174.90887,24100,39.2244,2.2887,0.0914,
,,,,,,,
1ES1959+650,150904,59197.66524,24100,61.9455,0.1971,0.0175,
3C380,161535,59197.67914,24100,48.2399,2.7048,0.1067,
2223-052,162235,59197.684,24100,40.4404,2.6664,0.116,
2230+114,162746,59197.68759,24100,57.0918,2.4107,0.0977,
3C454.3,163235,59197.69095,24100,61.7362,13.3408,0.346,
BLLAC,165630,59197.7085,24100,75.7168,3.9651,0.1164,
BLLAC,170314,59197.71317,24100,74.514,4.0205,0.1168,
NRAO150,193352,59197.81684,24100,68.4866,7.5177,0.2229,
0235+164,194357,59197.82384,24100,61.4029,3.0439,0.1156,
0336-019,194918,59197.82755,24100,39.8708,0.9863,0.1133,
2344+092,195538,59197.83195,24100,42.12,1.3705,0.0955,
0420-014,201549,59197.84596,24100,38.6541,5.5691,0.1803,
0440-003,202037,59197.8493,24100,38.048,0.9249,0.0943,
TXS0506+056,202346,59197.85432,24100,40.8445,2.0546,0.0789,
0528+134,203242,59197.85958,24100,45.2256,1.2535,0.0707,
3C66A,213520,59197.90119,24100,72.7295,1.0288,0.076,
0235+164,215702,59197.91626,24100,54.8958,2.9133,0.1113,
0336-019,220220,59197.91993,24100,42.6239,0.9349,0.0954,
2344+092,220820,59197.9241,24100,20.012,1.177,0.1591,
0420-014,222726,59197.93736,24100,43.7673,5.6317,0.1861,
MRK421,14540,59198.08068,24100,58.412,0.3982,0.036,
3C84,20136,59198.0861,24100,36.2142,27.9017,0.8232,
0716+714,20723,59198.09204,24100,61.8901,0.6554,0.0499,
0736+017,21752,59198.09739,24100,44.8555,2.1335,0.0948,
0735+178,22300,59198.10471,24100,58.9285,0.6404,0.0537,
0827+243,23328,59198.11011,24100,68.726,0.9135,0.0664,
0829+046,23944,59198.11635,24100,49.0562,1.5763,0.0922,
3C207,24822,59198.11952,24100,57.818,1.2708,0.0887,
0836+710,25739,59198.12504,24100,63.2736,1.1954,0.0961,
OJ287,30535,59198.13053,24100,64.4474,7.3618,0.3632,
0954+658,32651,59198.1472,24100,69.0414,1.2832,0.0805,
1156+295,33925,59198.15496,24100,62.6584,1.0107,0.079,
1219+285,34350,59198.16273,24100,60.2287,0.5095,0.0417,
PKS1222+216,55037,59198.24513,24100,66.6595,1.2842,0.1077,
3C273,55552,59198.24878,24100,47.3788,15.7382,0.823,
3C279,60046,59198.25218,24100,39.1172,19.1322,1.0014,
1354+195,60606,59198.25588,24100,59.0078,1.9936,0.1388,
1334-127,70116,59198.29419,24100,32.3625,4.1002,0.2028,
1611+343,70736,59198.2986,24100,57.6119,2.7852,0.1294,
PG1553+113,101001,59198.43844,24100,54.28,0.2694,0.0548,
PG1553+113,110102,59198.47387,24100,49.0808,0.2694,0.0396,
1510-089,112523,59198.47761,24100,25.5116,2.5001,0.1434,
1606+105,113048,59198.48137,24100,48.749,0.8944,0.1158,
1730-130,121007,59198.50868,24100,30.6394,4.1227,0.14,
1741-038,121503,59198.5121,24100,39.9796,7.3251,0.1677,
1633+382,122105,59198.5163,24100,64.572,3.2596,0.0946,
3C345,122555,59198.51965,24100,65.7538,5.5574,0.1299,
MRK501,122853,59198.52266,24100,66.9016,1.0159,0.0783,
1807+698,123634,59198.52707,24100,63.7184,1.9395,0.0922,
,,,,,,,
2223-052,171959,59197.72777,8305,37.328,4.0497,0.0325,
2230+114,172903,59197.7302,8305,53.2308,2.872,0.0338,
3C454.3,173212,59197.73239,8305,59.0026,15.807,0.0534,
3C380,173709,59197.73585,8305,36.0943,3.9792,0.0518,
3C66A,174300,59197.7399,8305,65.2243,1.0293,0.0485,
3C84,174622,59197.74224,8305,55.3154,33.5218,0.0953,
2344+092,175432,59197.75177,8305,54.2647,1.4451,0.0285,
0235+164,180434,59197.76455,8305,52.7383,2.4635,0.0157,
NRAO150,182253,59197.76761,8305,57.1426,6.5238,0.0353,
0336-019,182718,59197.77453,8305,31.0812,0.9707,0.0233,
0420-014,183605,59197.77676,8305,25.5084,3.7763,0.0457,
0440-003,183910,59197.78277,8305,24.6465,1.4402,0.0246,
TXS0506+056,184756,59197.79175,8305,26.9015,2.0848,0.0282,
2223-052,190838,59197.7996,8305,25.0936,4.2771,0.0504,
1ES2344+514,225300,59197.97382,8305,34.09,0.226,0.0131,
0528+134,232528,59197.98158,8305,58.6377,1.0181,0.0199,
0716+714,233742,59197.98633,8305,61.3185,0.6999,0.0413,
0736+017,234341,59197.99423,8305,42.9448,1.7113,0.0238,
0735+178,235241,59198.0034,8305,59.1156,0.7418,0.0179,
0827+243,558,59198.00584,8305,57.9108,0.7072,0.0364,
0829+046,1813,59198.01532,8305,43.3195,1.3267,0.032,
3C207,2247,59198.01752,8305,50.1956,1.6119,0.0376,
OJ287,3334,59198.02501,8305,55.3807,6.1942,0.1085,
MRK421,5232,59198.04207,8305,48.3891,0.5307,0.0211,
1156+295,10137,59198.0445,8305,34.5987,0.9211,0.0503,
1219+285,10447,59198.05687,8305,33.6979,0.6242,0.017,
PKS1222+216,73057,59198.31486,8305,60.1906,2.0741,0.0359,
3C273,73430,59198.31733,8305,43.0183,23.9891,0.0762,
3C279,73745,59198.31958,8305,37.4405,15.9463,0.0665,
1334-127,74101,59198.32185,8305,32.075,4.3509,0.0854,
1354+195,74504,59198.32466,8305,64.5633,1.9995,0.0348,
PKS1441+25,74839,59198.34267,8305,70.3471,0.2139,0.0132,
1510-089,81509,59198.34555,8305,35.7823,2.6969,0.0439,
PG1553+113,82526,59198.36043,8305,54.6174,0.2929,0.0172,
1606+105,83939,59198.36258,8305,53.1936,1.2225,0.0342,
PKS1222+216,84436,59198.366,8305,49.0456,2.0732,0.0506,
3C273,84804,59198.36841,8305,34.2148,23.8448,0.0805,
3C279,85118,59198.37066,8305,30.617,15.8222,0.0971,
1334-127,85435,59198.37197,8305,28.0905,4.3782,0.085,
1730-130,130056,59198.54402,8305,26.9185,4.9206,0.0487,
1741-038,130413,59198.5463,8305,36.1738,4.7312,0.0408,
1611+343,130824,59198.54921,8305,50.5917,3.845,0.0345,
1633+382,131135,59198.55142,8305,55.7196,2.6284,0.0283,
3C345,131439,59198.55355,8305,57.2381,4.6692,0.0358,
MRK501,131743,59198.55567,8305,58.6028,1.2226,0.0342,
BLLAC,132718,59198.56234,8305,66.4342,2.594,0.0366,
1ES1959+650,133202,59198.58161,8305,69.1301,0.2223,0.0128,
1730-130,140603,59198.58923,8305,19.6097,4.9491,0.0715,
1741-038,140919,59198.5915,8305,28.4048,4.7001,0.0441,
1611+343,141321,59198.5943,8305,39.1003,3.8541,0.0376,
1633+382,141631,59198.59652,8305,44.2999,2.6131,0.0364,
3C345,141936,59198.59865,8305,45.8846,4.6529,0.0371,
,,,,,,,
MRK421,20542,59201.09365,24100,63.8612,0.3604,0.0602,
,,,,,,,
1ES2344+514,224958,59200.97169,8305,32.9323,0.3129,0.0634,
0528+134,232220,59200.97941,8305,58.2945,0.9723,0.0328,
0716+714,233435,59200.98417,8305,61.6769,0.6885,0.0376,
0736+017,234223,59200.99333,8305,43.845,1.6022,0.0232,
0735+178,235124,59201.00251,8305,60.1418,0.6609,0.0177,
0827+243,443,59201.00497,8305,59.5241,0.7848,0.0702,
0829+046,1656,59201.01443,8305,44.4564,1.2458,0.0324,
3C207,2130,59201.01664,8305,51.5313,1.3313,0.0375,
0836+710,2659,59201.02055,8305,60.8583,1.9897,0.0314,
OJ287,3231,59201.02428,8305,56.9098,5.7176,0.0546,
0954+658,3730,59201.03477,8305,60.0149,0.8248,0.0525,
MRK421,5139,59201.04145,8305,50.3049,0.4785,0.0257,
1156+295,10044,59201.04388,8305,36.5302,0.9062,0.0512,
1219+285,10354,59201.05626,8305,35.6315,0.5964,0.0414,
,,,,,,,
0528+134,210628,59229.88506,8305,58.9543,0.928,0.0204,
0716+714,211832,59229.88968,8305,60.7029,0.7321,0.0367,
0736+017,212424,59229.89751,8305,41.6523,1.5265,0.0212,
0735+178,213325,59229.90668,8305,57.6296,0.7391,0.0155,
0827+243,214640,59229.9091,8305,55.7657,0.6783,0.0372,
0829+046,215852,59229.91855,8305,41.7337,1.233,0.0311,
3C207,220325,59229.92074,8305,48.3649,1.5237,0.0317,
0836+710,220840,59229.92449,8305,59.4775,2.0117,0.0392,
OJ287,221358,59229.92807,8305,53.3172,6.3504,0.0507,
0954+658,221845,59229.9384,8305,57.6089,0.7382,0.0199,
MRK421,224050,59229.95062,8305,47.3568,0.5805,0.0333,
1156+295,224956,59229.95304,8305,33.5568,0.9667,0.0406,
1219+285,225305,59229.96323,8305,31.7463,0.5606,0.0215,
PKS1222+216,52105,59230.22467,8305,60.7069,2.0726,0.0357,
3C273,52439,59230.22716,8305,43.3881,24.5803,0.086,
3C279,52754,59230.2294,8305,37.689,16.3836,0.0667,
1334-127,53110,59230.23168,8305,32.1665,4.1381,0.0751,
1354+195,53512,59230.23448,8305,64.6339,2.1313,0.0616,
PKS1441+25,53848,59230.25248,8305,70.2557,0.2291,0.015,
1510-089,60517,59230.25536,8305,35.6458,2.855,0.0393,
PG1553+113,61533,59230.27023,8305,54.3139,0.2788,0.0225,
1606+105,62946,59230.27237,8305,52.8507,1.2656,0.0464,
PKS1222+216,63443,59230.27581,8305,49.7231,2.0868,0.0734,
3C273,63811,59230.27821,8305,34.7872,25.3131,0.1023,
1830-211,104227,59230.44786,8305,23.8106,14.893,0.0809,
1730-130,110308,59230.46222,8305,26.1542,5.2456,0.0509,
1741-038,110625,59230.46449,8305,35.3634,5.1308,0.0436,
1611+343,111034,59230.46737,8305,49.1696,3.9377,0.0438,
1633+382,111344,59230.46957,8305,54.3048,2.7902,0.0355,
3C345,111648,59230.47171,8305,55.8276,4.8227,0.0437,
MRK501,111952,59230.47383,8305,57.189,1.1862,0.0395,
BLLAC,112927,59230.48049,8305,67.8508,2.7525,0.0309,
1ES1959+650,113415,59230.49981,8305,68.9575,0.2344,0.0137,
1741-038,121316,59230.51092,8305,27.0386,5.0834,0.0493,
1ES1959+650,121918,59230.51814,8305,67.9957,0.2556,0.0395,
2223-052,150616,59230.63492,8305,37.6298,4.0495,0.029,
3C454.3,151830,59230.63955,8305,59.3339,14.5269,0.056,
3C380,152329,59230.64303,8305,36.6591,3.7165,0.0559,
3C66A,152920,59230.64707,8305,64.5355,0.9007,0.0564,
3C84,153242,59230.64941,8305,54.6329,30.8127,0.1057,
2344+092,154053,59230.65896,8305,54.4361,1.3689,0.0235,
0235+164,155056,59230.67175,8305,52.194,2.155,0.0149,
NRAO150,160914,59230.67479,8305,56.5351,5.8243,0.0433,
0336-019,161339,59230.68171,8305,30.5419,0.884,0.0233,
0420-014,162225,59230.68393,8305,24.8996,3.6934,0.0613,
0440-003,162530,59230.68994,8305,24.019,1.3018,0.0223,
TXS0506+056,163415,59230.69892,8305,26.2427,1.9716,0.0302,
2223-052,165500,59230.71041,8305,25.3241,4.0253,0.0325,
2230+114,170359,59230.7128,8305,39.0132,2.7131,0.0337,
,,,,,,,
MRK421,233225,59229.98814,24100,57.0829,0.4617,0.0317,
3C84,234820,59229.99355,24100,37.4184,25.3473,0.5684,
0716+714,235408,59229.9995,24100,62.15,0.7318,0.0415,
0736+017,455,59230.00506,24100,45.3143,1.7092,0.0768,
0735+178,1003,59230.0124,24100,59.6474,0.6769,0.0335,
0827+243,2035,59230.01782,24100,69.0871,0.8643,0.0409,
0829+046,2651,59230.02407,24100,49.3406,1.2958,0.0448,
3C207,3529,59230.02724,24100,58.1164,1.2343,0.0497,
0836+710,4453,59230.03284,24100,63.4087,1.2538,0.0583,
OJ287,5255,59230.0384,24100,64.8154,7.5731,0.1731,
0954+658,11448,59230.05551,24100,68.9898,1.3969,0.0448,
1156+295,12727,59230.06333,24100,61.6495,1.2827,0.0507,
1219+285,13153,59230.07112,24100,59.2102,0.4515,0.0283,
0716+714,23503,59230.11125,24100,52.3496,0.6741,0.0426,
0736+017,24422,59230.1158,24100,26.0509,1.6051,0.0882,
0735+178,24922,59230.12302,24100,35.8127,0.6185,0.0428,
0827+243,30008,59230.12863,24100,47.8888,0.825,0.0446,
0829+046,30615,59230.13474,24100,32.2331,1.1696,0.0527,
3C207,31450,59230.1379,24100,39.5987,1.2573,0.0583,
PKS1222+216,34519,59230.15812,24100,66.6649,1.3307,0.0519,
3C273,35036,59230.16179,24100,47.3806,15.8909,0.3115,
3C279,35530,59230.16519,24100,39.1309,20.3592,0.4014,
1354+195,40049,59230.16889,24100,59.0673,2.0781,0.0684,
PKS1441+25,40412,59230.20326,24100,64.2339,0.1331,0.0132,
1334-127,45606,59230.20727,24100,32.3656,4.2065,0.1043,
1611+343,50226,59230.21168,24100,57.7215,2.8211,0.0763,
PG1553+113,70521,59230.31022,24100,56.6063,0.3002,0.0184,
1510-089,72940,59230.31392,24100,35.2111,2.4942,0.0795,
1606+105,73458,59230.3176,24100,55.9025,0.8749,0.0525,
PG1553+113,80242,59230.35004,24100,54.39,0.3074,0.0228,
1510-089,82704,59230.35378,24100,31.2336,2.4638,0.0934,
1606+105,83227,59230.35752,24100,53.8864,0.9052,0.0567,
PG1553+113,85344,59230.38546,24100,49.2641,0.2833,0.0207,
1730-130,95712,59230.41637,24100,31.0076,4.1218,0.1219,
1741-038,100209,59230.41981,24100,40.3593,7.5769,0.1506,
1830-211,100718,59230.42339,24100,24.4249,9.4426,0.2,
1830-211,101048,59230.42582,24100,24.4051,9.275,0.1949,
1633+382,101712,59230.43026,24100,64.2245,3.3039,0.0768,
3C345,102203,59230.43363,24100,65.4056,5.7055,0.1105,
MRK501,102501,59230.43664,24100,66.5528,1.0451,0.0461,
1807+698,103242,59230.44105,24100,63.6568,1.8224,0.0601,
1ES1959+650,124348,59230.53589,24100,66.4506,0.1944,0.0288,
1ES1959+650,130052,59230.57624,24100,61.8137,0.2057,0.0136,
3C380,141619,59230.59632,24100,46.6119,2.7644,0.0943,
2223-052,142316,59230.60114,24100,40.182,2.6619,0.0927,
2230+114,142827,59230.60474,24100,56.7587,2.5186,0.0869,
3C454.3,143316,59230.60808,24100,61.6314,12.2813,0.3158,
BLLAC,144308,59230.61588,24100,76.3613,4.5988,0.1248,
NRAO150,173210,59230.73233,24100,69.7463,7.9805,0.1452,
0235+164,174209,59230.73925,24100,61.7419,2.6198,0.0709,
0336-019,174729,59230.74296,24100,40.5267,0.8676,0.0671,
2344+092,175350,59230.74737,24100,40.9364,1.3676,0.0636,
0420-014,181359,59230.76136,24100,39.4241,5.9411,0.1212,
0440-003,181848,59230.76471,24100,38.9138,0.9233,0.058,
TXS0506+056,182157,59230.76972,24100,41.8798,1.8299,0.0489,
0528+134,183053,59230.77498,24100,46.4157,1.184,0.0447,
1ES2344+514,184150,59230.81279,24100,48.4007,0.1572,0.0175,
3C66A,193327,59230.81655,24100,71.3224,0.9711,0.0562,
,,,,,,,
0528+134,185744,59260.79567,8305,59.0191,1.026,0.023,
0736+017,191532,59260.80803,8305,40.925,1.4617,0.0618,
0735+178,192432,59260.81717,8305,56.7898,0.7451,0.0204,
0827+243,193746,59260.81959,8305,54.6233,0.739,0.0693,
0829+046,194958,59260.82904,8305,40.8648,1.1712,0.0311,
3C207,195432,59260.83124,8305,47.375,1.6151,0.0493,
OJ287,200820,59260.84083,8305,52.7396,6.1771,0.0971,
0954+658,201306,59260.85116,8305,57.2351,1.2131,0.046,
MRK421,202707,59260.85777,8305,45.2971,0.6134,0.0698,
1219+285,203923,59260.8779,8305,31.4997,0.5887,0.0316,
PKS1222+216,31902,59261.13992,8305,60.7281,2.0126,0.0543,
3C273,32236,59261.14239,8305,43.4034,23.793,0.0832,
3C279,32550,59261.14463,8305,37.6996,16.1781,0.0627,
1334-127,32906,59261.1469,8305,32.169,3.6706,0.0481,
1354+195,33308,59261.1497,8305,64.6357,2.0102,0.0408,
PKS1441+25,33643,59261.16771,8305,70.2491,0.2151,0.0145,
1510-089,40313,59261.17059,8305,35.637,2.5563,0.0563,
PG1553+113,41329,59261.1855,8305,54.3017,0.3281,0.0187,
1606+105,42745,59261.18763,8305,52.8371,1.1943,0.0446,
PKS1222+216,43242,59261.19107,8305,49.7474,2.0247,0.0492,
3C273,43611,59261.19349,8305,34.8042,24.2803,0.0826,
3C279,43925,59261.19549,8305,30.8648,16.4712,0.0728,
1830-211,92539,59261.3945,8305,21.627,14.4953,0.0684,
1730-130,94441,59261.40773,8305,21.3371,5.507,0.056,
1741-038,94758,59261.41,8305,30.2389,5.4993,0.0505,
1611+343,95201,59261.41282,8305,41.4906,4.0471,0.0423,
1633+382,95511,59261.41503,8305,46.6737,3.0236,0.0499,
3C345,95815,59261.41716,8305,48.2414,4.9284,0.0364,
1807+698,100522,59261.42215,8305,58.5009,2.109,0.0418,
2223-052,131641,59261.55881,8305,36.6455,4.1364,0.0284,
2230+114,132544,59261.56123,8305,52.377,2.7758,0.0378,
3C454.3,132854,59261.56344,8305,58.2355,15.0042,0.0552,
3C380,133348,59261.56685,8305,34.9032,4.022,0.0515,
3C66A,133938,59261.57091,8305,66.6941,1.0888,0.0529,
3C84,134301,59261.57325,8305,56.77,33.5023,0.1109,
2344+092,135108,59261.58275,8305,53.834,1.4704,0.0263,
0235+164,140113,59261.59555,8305,53.8713,2.4458,0.0185,
NRAO150,141935,59261.59865,8305,58.45,6.2106,0.0446,
0336-019,142403,59261.6056,8305,32.2121,1.0038,0.0235,
0420-014,143249,59261.60782,8305,26.7865,4.1979,0.0521,
0440-003,143553,59261.61383,8305,25.9624,1.426,0.0265,
TXS0506+056,144439,59261.6228,8305,28.2983,1.9752,0.0227,
2223-052,150520,59261.63427,8305,23.5363,4.1489,0.0312,
2230+114,151420,59261.63666,8305,37.0109,2.8214,0.0467,
3C454.3,151732,59261.63888,8305,43.2468,15.1812,0.0622,
,,,,,,,
NRAO150,144740,59260.61809,24100,62.4301,8.1464,0.1301,
NRAO150,151816,59260.63934,24100,67.2501,8.1327,0.1273,
0235+164,152825,59260.64638,24100,60.9732,2.5423,0.0775,
0336-019,153347,59260.65012,24100,39.1732,0.8234,0.0748,
0420-014,160602,59260.67251,24100,38.4458,5.9914,0.1232,
0528+134,162255,59260.68611,24100,44.908,1.2166,0.0462,
3C66A,172721,59260.72898,24100,72.7728,1.0275,0.0653,
0235+164,174903,59260.74405,24100,54.926,2.3961,0.074,
0336-019,175420,59260.74771,24100,42.6344,0.8599,0.0648,
2344+092,180020,59260.75189,24100,20.0561,1.1984,0.1176,
MRK421,213748,59260.90855,24100,58.3864,0.4329,0.0396,
3C84,215344,59260.91397,24100,36.2387,25.3243,0.7706,
0716+714,215930,59260.91989,24100,61.8919,0.8999,0.046,
0736+017,220958,59260.92524,24100,44.8676,1.7304,0.1722,
0735+178,221506,59260.93257,24100,58.9463,0.6575,0.0385,
0827+243,222535,59260.93798,24100,68.7347,0.7938,0.0462,
0829+046,223152,59260.9442,24100,49.0617,1.2404,0.0517,
3C207,224028,59260.94737,24100,57.825,1.2366,0.1002,
0836+710,224946,59260.95289,24100,63.2745,1.3112,0.0695,
OJ287,225740,59260.95836,24100,64.4592,6.8243,0.2082,
0954+658,231857,59260.97505,24100,69.0374,2.6029,0.086,
1156+295,233130,59260.9828,24100,62.6181,1.6719,0.0727,
1219+285,233555,59260.99058,24100,60.1901,0.45,0.0339,
3C207,1336,59261.01204,24100,48.648,1.2489,0.0582,
0836+710,2153,59261.01687,24100,59.2264,1.3884,0.0763,
OJ287,2843,59261.02159,24100,54.2034,6.8344,0.1934,
0716+714,4050,59261.03193,24100,51.7471,0.8914,0.0474,
0736+017,5006,59261.03644,24100,24.8191,1.5707,0.1088,
0827+243,10536,59261.04908,24100,46.6149,0.8042,0.0529,
0829+046,11142,59261.05519,24100,31.0867,1.1601,0.0529,
3C207,12017,59261.05836,24100,38.3922,1.2571,0.0706,
PKS1222+216,14646,59261.07579,24100,66.7086,1.2842,0.0692,
3C273,15201,59261.07944,24100,47.4021,15.7514,0.4191,
3C279,15655,59261.08284,24100,39.2221,20.0122,0.5329,
1354+195,20213,59261.08652,24100,59.4537,2.0908,0.0799,
PKS1441+25,20537,59261.12086,24100,64.6522,0.1473,0.0158,
1334-127,25722,59261.12483,24100,32.3898,3.6449,0.1319,
1611+343,30344,59261.12924,24100,58.2828,2.7611,0.0955,
1510-089,53227,59261.23252,24100,34.9911,2.5164,0.1081,
1606+105,53746,59261.23621,24100,55.9026,0.9582,0.0729,
1510-089,62328,59261.26795,24100,31.3877,2.1066,0.1806,
1606+105,62852,59261.2717,24100,54.0045,0.8478,0.0634,
PG1553+113,65008,59261.29964,24100,49.4719,0.2851,0.029,
1510-089,71430,59261.30338,24100,25.9065,2.2663,0.1191,
1606+105,71955,59261.30714,24100,49.1274,0.8961,0.0618,
PG1553+113,74108,59261.33506,24100,42.452,0.3252,0.0304,
1730-130,84140,59261.36392,24100,27.8789,4.6748,0.1204,
1741-038,84636,59261.36734,24100,37.0443,7.9217,0.1595,
1830-211,85235,59261.3715,24100,23.3473,9.325,0.2282,
1633+382,90227,59261.37836,24100,55.8121,3.3813,0.093,
3C345,90716,59261.3817,24100,57.018,5.5745,0.1264,
MRK501,91014,59261.38471,24100,58.1567,1.0091,0.0688,
1807+698,91735,59261.38888,24100,61.4824,1.9277,0.0836,
1ES1959+650,110114,59261.49313,24100,61.6113,0.1931,0.0162,
3C380,120745,59261.50703,24100,47.6585,2.6237,0.1115,
2223-052,121445,59261.51189,24100,40.3671,2.5796,0.1079,
2230+114,121956,59261.51549,24100,56.9956,2.6482,0.1068,
3C454.3,122446,59261.51884,24100,61.7239,10.8472,0.3007,
BLLAC,124110,59261.5312,24100,76.3749,4.5796,0.1346,
,,,,,,,
0528+134,170522,59291.71763,8305,58.9099,1.0057,0.0211,
0716+714,171728,59291.72228,8305,60.8314,1.0005,0.0364,
0736+017,172321,59291.73012,8305,41.9244,1.3674,0.0238,
